premier_league,2010,WOLV,Wolves
premier_league,2011,ARS,Arsenal
premier_league,2011,AVL,Aston Villa
premier_league,2011,BLBN,Blackburn
premier_league,2011,BOLN,Bolton
premier_league,2011,CHE,Chelsea
premier_league,2011,EVE,Everton
premier_league,2011,FUL,Fulham
premier_league,2011,LIVP,Liverpool
premier_league,2011,MANC,Man City
premier_league,2011,MANU,Man United
premier_league,2011,NEW,Newcastle
premier_league,2011,NOR,Norwich
premier_league,2011,QPR,QPR
premier_league,2011,STO,Stoke
premier_league,2011,SUN,Sunderland
premier_league,2011,SWA,Swansea
premier_league,2011,TOT,Tottenham
premier_league,2011,WBA,West Brom
premier_league,2011,WIG,Wigan
premier_league,2011,WOLV,Wolves
premier_league,2012,ARS,Arsenal
premier_league,2012,AVL,Aston Villa
premier_league,2012,CHE,Chelsea
premier_league,2012,EVE,Everton
premier_league,2012,FUL,Fulham
premier_league,2012,LIVP,Liverpool
premier_league,2012,MANC,Man City
premier_league,2012,MANU,Man United
premier_league,2012,NEW,Newcastle
premier_league,2012,NOR,Norwich
premier_league,2012,QPR,QPR
premier_league,2012,REA,Reading
premier_league,2012,SOU,Southampton
premier_league,2012,STO,Stoke
premier_league,2012,SUN,Sunderland
premier_league,2012,SWA,Swansea
premier_league,2012,TOT,Tottenham
premier_league,2012,WBA,West Brom
premier_league,2012,WHU,West Ham
premier_league,2012,WIG,Wigan
premier_league,2013,ARS,Arsenal
premier_league,2013,AVL,Aston Villa
premier_league,2013,CARD,Cardiff
premier_league,2013,CHE,Chelsea
premier_league,2013,CRY,Crystal Palace
premier_league,2013,EVE,Everton
premier_league,2013,FUL,Fulham
premier_league,2013,HUL,Hull
premier_league,2013,LIVP,Liverpool
premier_league,2013,MANC,Man City
premier_league,2013,MANU,Man United
premier_league,2013,NEW,Newcastle
premier_league,2013,NOR,Norwich
premier_league,2013,SOU,Southampton
premier_league,2013,STO,Stoke
premier_league,2013,SUN,Sunderland
premier_league,2013,SWA,Swansea
premier_league,2013,TOT,Tottenham
premier_league,2013,WBA,West Brom
premier_league,2013,WHU,West Ham
premier_league,2014,ARS,Arsenal
premier_league,2014,AVL,Aston Villa
premier_league,2014,BUR,Burnley
premier_league,2014,CHE,Chelsea
premier_league,2014,CRY,Crystal Palace
premier_league,2014,EVE,Everton
premier_league,2014,HUL,Hull
premier_league,2014,LEIC,Leicester
premier_league,2014,LIVP,Liverpool
premier_league,2014,MANC,Man City
premier_league,2014,MANU,Man United
premier_league,2014,NEW,Newcastle
premier_league,2014,QPR,QPR
premier_league,2014,SOU,Southampton
premier_league,2014,STO,Stoke
premier_league,2014,SUN,Sunderland
premier_league,2014,SWA,Swansea
premier_league,2014,TOT,Tottenham
premier_league,2014,WBA,West Brom
premier_league,2014,WHU,West Ham
premier_league,2015,ARS,Arsenal
premier_league,2015,AVL,Aston Villa
premier_league,2015,BOU,Bournemouth
premier_league,2015,CHE,Chelsea
premier_league,2015,CRY,Crystal Palace
premier_league,2015,EVE,Everton
premier_league,2015,LEIC,Leicester
premier_league,2015,LIVP,Liverpool
premier_league,2015,MANC,Man City
premier_league,2015,MANU,Man United
premier_league,2015,NEW,Newcastle
premier_league,2015,NOR,Norwich
premier_league,2015,SOU,Southampton
premier_league,2015,STO,Stoke
premier_league,2015,SUN,Sunderland
premier_league,2015,SWA,Swansea
premier_league,2015,TOT,Tottenham
premier_league,2015,WAT,Watford
premier_league,2015,WBA,West Brom
premier_league,2015,WHU,West Ham
premier_league,2016,ARS,Arsenal
premier_league,2016,BOU,Bournemouth
premier_league,2016,BUR,Burnley
premier_league,2016,CHE,Chelsea
premier_league,2016,CRY,Crystal Palace
premier_league,2016,EVE,Everton
premier_league,2016,HUL,Hull
premier_league,2016,LEIC,Leicester
premier_league,2016,LIVP,Liverpool
premier_league,2016,MANC,Man City
premier_league,2016,MANU,Man United
premier_league,2016,MID,Middlesbrough
premier_league,2016,SOU,Southampton
premier_league,2016,STO,Stoke
premier_league,2016,SUN,Sunderland
premier_league,2016,SWA,Swansea
premier_league,2016,TOT,Tottenham
premier_league,2016,WAT,Watford
premier_league,2016,WBA,West Brom
premier_league,2016,WHU,West Ham
premier_league,2017,ARS,Arsenal
premier_league,2017,BHA,Brighton
premier_league,2017,BOU,Bournemouth
premier_league,2017,BUR,Burnley
premier_league,2017,CHE,Chelsea
premier_league,2017,CRY,Crystal Palace
premier_league,2017,EVE,Everton
premier_league,2017,HUD,Huddersfield
premier_league,2017,LEIC,Leicester
premier_league,2017,LIVP,Liverpool
premier_league,2017,MANC,Man City
premier_league,2017,MANU,Man United
premier_league,2017,NEW,Newcastle
premier_league,2017,SOU,Southampton
premier_league,2017,STO,Stoke
premier_league,2017,SWA,Swansea
premier_league,2017,TOT,Tottenham
premier_league,2017,WAT,Watford
premier_league,2017,WBA,West Brom
premier_league,2017,WHU,West Ham
premier_league,2018,ARS,Arsenal
premier_league,2018,BHA,Brighton
premier_league,2018,BOU,Bournemouth
premier_league,2018,BUR,Burnley
premier_league,2018,CARD,Cardiff
premier_league,2018,CHE,Chelsea
premier_league,2018,CRY,Crystal Palace
premier_league,2018,EVE,Everton
premier_league,2018,FUL,Fulham
premier_league,2018,HUD,Huddersfield
premier_league,2018,LEIC,Leicester
premier_league,2018,LIVP,Liverpool
premier_league,2018,MANC,Man City
premier_league,2018,MANU,Man United
premier_league,2018,NEW,Newcastle
premier_league,2018,SOU,Southampton
premier_league,2018,TOT,Tottenham
premier_league,2018,WAT,Watford
premier_league,2018,WHU,West Ham
premier_league,2018,WOLV,Wolves
premier_league,2019,ARS,Arsenal
premier_league,2019,AVL,Aston Villa
premier_league,2019,BHA,Brighton
premier_league,2019,BOU,Bournemouth
premier_league,2019,BUR,Burnley
premier_league,2019,CHE,Chelsea
premier_league,2019,CRY,Crystal Palace
premier_league,2019,EVE,Everton
premier_league,2019,LEIC,Leicester
premier_league,2019,LIVP,Liverpool
premier_league,2019,MANC,Man City
premier_league,2019,MANU,Man United
premier_league,2019,NEW,Newcastle
premier_league,2019,NOR,Norwich
premier_league,2019,SHU,Sheffield United
premier_league,2019,SOU,Southampton
premier_league,2019,TOT,Tottenham
premier_league,2019,WAT,Watford
premier_league,2019,WHU,West Ham
premier_league,2019,WOLV,Wolves
premier_league,2020,ARS,Arsenal
premier_league,2020,AVL,Aston Villa
premier_league,2020,BHA,Brighton
premier_league,2020,BUR,Burnley
premier_league,2020,CHE,Chelsea
premier_league,2020,CRY,Crystal Palace
premier_league,2020,EVE,Everton
premier_league,2020,FUL,Fulham
premier_league,2020,LEE,Leeds
premier_league,2020,LEIC,Leicester
premier_league,2020,LIVP,Liverpool
premier_league,2020,MANC,Man City
premier_league,2020,MANU,Man United
premier_league,2020,NEW,Newcastle
premier_league,2020,SHU,Sheffield United
premier_league,2020,SOU,Southampton
premier_league,2020,TOT,Tottenham
premier_league,2020,WBA,West Brom
premier_league,2020,WHU,West Ham
premier_league,2020,WOLV,Wolves
premier_league,2021,ARS,Arsenal
premier_league,2021,AVL,Aston Villa
premier_league,2021,BHA,Brighton
premier_league,2021,BRNT,Brentford
premier_league,2021,BUR,Burnley
premier_league,2021,CHE,Chelsea
premier_league,2021,CRY,Crystal Palace
premier_league,2021,EVE,Everton
premier_league,2021,LEE,Leeds
premier_league,2021,LEIC,Leicester
premier_league,2021,LIVP,Liverpool
premier_league,2021,MANC,Man City
premier_league,2021,MANU,Man United
premier_league,2021,NEW,Newcastle
premier_league,2021,NOR,Norwich
premier_league,2021,SOU,Southampton
premier_league,2021,TOT,Tottenham
premier_league,2021,WAT,Watford
premier_league,2021,WHU,West Ham
premier_league,2021,WOLV,Wolves
premier_league,2022,ARS,Arsenal
premier_league,2022,AVL,Aston Villa
premier_league,2022,BHA,Brighton
premier_league,2022,BOU,Bournemouth
premier_league,2022,BRNT,Brentford
premier_league,2022,CHE,Chelsea
premier_league,2022,CRY,Crystal Palace
premier_league,2022,EVE,Everton
premier_league,2022,FUL,Fulham
premier_league,2022,LEE,Leeds
premier_league,2022,LEIC,Leicester
premier_league,2022,LIVP,Liverpool
premier_league,2022,MANC,Man City
premier_league,2022,MANU,Man United
premier_league,2022,NEW,Newcastle
premier_league,2022,NOTF,Nott'm Forest
premier_league,2022,SOU,Southampton
premier_league,2022,TOT,Tottenham
premier_league,2022,WHU,West Ham
premier_league,2022,WOLV,Wolves
premier_league,2023,ARS,Arsenal
premier_league,2023,AVL,Aston Villa
premier_league,2023,BHA,Brighton
premier_league,2023,BOU,Bournemouth
premier_league,2023,BRNT,Brentford
premier_league,2023,BUR,Burnley
premier_league,2023,CHE,Chelsea
premier_league,2023,CRY,Crystal Palace
premier_league,2023,EVE,Everton
premier_league,2023,FUL,Fulham
premier_league,2023,LIVP,Liverpool
premier_league,2023,LUT,Luton
premier_league,2023,MANC,Man City
premier_league,2023,MANU,Man United
premier_league,2023,NEW,Newcastle
premier_league,2023,NOTF,Nott'm Forest
premier_league,2023,SHU,Sheffield United
premier_league,2023,TOT,Tottenham
premier_league,2023,WHU,West Ham
premier_league,2023,WOLV,Wolves
premier_league,2024,ARS,Arsenal
premier_league,2024,AVL,Aston Villa
premier_league,2024,BHA,Brighton
premier_league,2024,BOU,Bournemouth
premier_league,2024,BRNT,Brentford
premier_league,2024,CHE,Chelsea
premier_league,2024,CRY,Crystal Palace
premier_league,2024,EVE,Everton
premier_league,2024,FUL,Fulham
premier_league,2024,IPS,Ipswich
premier_league,2024,LEIC,Leicester
premier_league,2024,LIVP,Liverpool
premier_league,2024,MANC,Man City
premier_league,2024,MANU,Man United
premier_league,2024,NEW,Newcastle
premier_league,2024,NOTF,Nott'm Forest
premier_league,2024,SOU,Southampton
premier_league,2024,TOT,Tottenham
premier_league,2024,WHU,West Ham
premier_league,2024,WOLV,Wolves
